epoch,step,train/acc_epoch,train/acc_step,train/grad_norm,train/loss_epoch,train/loss_step,train/lr,val/acc,val/loss
0,0,,,,,,,0.0,3.072139263153076
0,0,0.03246753290295601,,,3.0961155891418457,,,,
1,1,,,,,,,0.0,3.090003728866577
1,1,0.03246753290295601,,,3.0961155891418457,,,,
2,2,,,,,,,0.0,3.1270689964294434
2,2,0.019480518996715546,,,3.0685386657714844,,,,
3,3,,,,,,,0.0,3.182095527648926
3,3,0.09740259498357773,,,3.01802921295166,,,,
4,4,,,,,,,0.0,3.247957706451416
4,4,0.11688311398029327,,,2.9589712619781494,,,,
5,5,,,,,,,0.0,3.3156356811523438
5,5,0.11038961261510849,,,2.907801866531372,,,,
6,6,,,,,,,0.0,3.3801679611206055
6,6,0.12337662279605865,,,2.866638422012329,,,,
7,7,,,,,,,0.0,3.441600799560547
7,7,0.12337662279605865,,,2.830796480178833,,,,
8,8,,,,,,,0.0,3.500539541244507
8,8,0.12337662279605865,,,2.7989585399627686,,,,
9,9,,0.1428571492433548,0.6864100098609924,,2.7713310718536377,0.0002699999895412475,,
9,9,,,,,,,0.0,3.556255340576172
9,9,0.1428571492433548,,,2.7713310718536377,,,,
10,10,,,,,,,0.0,3.6077990531921387
10,10,0.14935064315795898,,,2.7469356060028076,,,,
11,11,,,,,,,0.0,3.653162717819214
11,11,0.1753246784210205,,,2.7240405082702637,,,,
12,12,,,,,,,0.0,3.698277473449707
12,12,0.19480518996715546,,,2.703648328781128,,,,
13,13,,,,,,,0.0,3.7467918395996094
13,13,0.18831168115139008,,,2.6848747730255127,,,,
14,14,,,,,,,0.0,3.7976574897766113
14,14,0.16883116960525513,,,2.666837215423584,,,,
15,15,,,,,,,0.0,3.8464572429656982
15,15,0.1753246784210205,,,2.6487724781036377,,,,
16,16,,,,,,,0.0,3.8899660110473633
16,16,0.1753246784210205,,,2.6306889057159424,,,,
17,17,,,,,,,0.0,3.929567575454712
17,17,0.20129869878292084,,,2.6140289306640625,,,,
18,18,,,,,,,0.0,3.967465877532959
18,18,0.19480518996715546,,,2.5991132259368896,,,,
19,19,,0.1818181872367859,0.3795207142829895,,2.584667921066284,0.00029265848570503294,,
19,19,,,,,,,0.0,4.002080917358398
19,19,0.1818181872367859,,,2.584667921066284,,,,
20,20,,,,,,,0.0,4.0285844802856445
20,20,0.1818181872367859,,,2.570316791534424,,,,
21,21,,,,,,,0.0,4.044095993041992
21,21,0.1818181872367859,,,2.5562331676483154,,,,
22,22,,,,,,,0.0,4.052699089050293
22,22,0.1818181872367859,,,2.5420587062835693,,,,
23,23,,,,,,,0.0,4.064953804016113
23,23,0.18831168115139008,,,2.527561664581299,,,,
24,24,,,,,,,0.0,4.087777614593506
24,24,0.18831168115139008,,,2.5132479667663574,,,,
25,25,,,,,,,0.0,4.113131523132324
25,25,0.19480518996715546,,,2.498929023742676,,,,
26,26,,,,,,,0.0,4.124201774597168
26,26,0.20779220759868622,,,2.4844939708709717,,,,
27,27,,,,,,,0.0,4.115931987762451
27,27,0.22077922523021698,,,2.4699747562408447,,,,
28,28,,,,,,,0.0,4.105384349822998
28,28,0.22077922523021698,,,2.4551005363464355,,,,
29,29,,0.2467532455921173,0.36513274908065796,,2.440033435821533,0.000268201605649665,,
29,29,,,,,,,0.0,4.110625743865967
29,29,0.2467532455921173,,,2.440033435821533,,,,
30,30,,,,,,,0.0,4.118481636047363
30,30,0.2467532455921173,,,2.4239964485168457,,,,
31,31,,,,,,,0.0,4.10780668258667
31,31,0.24025973677635193,,,2.4076108932495117,,,,
32,32,,,,,,,0.0,4.086516380310059
32,32,0.22727273404598236,,,2.390709161758423,,,,
33,33,,,,,,,0.0,4.067722320556641
33,33,0.2532467544078827,,,2.3729584217071533,,,,
34,34,,,,,,,0.0,4.05602502822876
34,34,0.25974026322364807,,,2.353879928588867,,,,
35,35,,,,,,,0.0,4.041845321655273
35,35,0.26623377203941345,,,2.3334438800811768,,,,
36,36,,,,,,,0.0,4.015088081359863
36,36,0.25974026322364807,,,2.311246395111084,,,,
37,37,,,,,,,0.0,4.01131534576416
37,37,0.27272728085517883,,,2.28767466545105,,,,
38,38,,,,,,,0.0,3.989564895629883
38,38,0.2792207896709442,,,2.264660358428955,,,,
39,39,,0.26623377203941345,1.422609806060791,,2.2452971935272217,0.00022948789410293102,,
39,39,,,,,,,0.0,3.987257719039917
39,39,0.26623377203941345,,,2.2452971935272217,,,,
40,40,,,,,,,0.0,3.98225998878479
40,40,0.27272728085517883,,,2.214315891265869,,,,
41,41,,,,,,,0.0,3.9446003437042236
41,41,0.2922077775001526,,,2.180316686630249,,,,
42,42,,,,,,,0.0,3.962172031402588
42,42,0.29870128631591797,,,2.157421588897705,,,,
43,43,,,,,,,0.0,3.9116697311401367
43,43,0.3246753215789795,,,2.129640817642212,,,,
44,44,,,,,,,0.0,3.9124646186828613
44,44,0.350649356842041,,,2.095170736312866,,,,
45,45,,,,,,,0.0,3.8967173099517822
45,45,0.3571428656578064,,,2.0706324577331543,,,,
46,46,,,,,,,0.0,3.877537488937378
46,46,0.37012988328933716,,,2.0278875827789307,,,,
47,47,,,,,,,0.0,3.8817360401153564
47,47,0.4025973975658417,,,1.9977105855941772,,,,
48,48,,,,,,,0.0,3.8688013553619385
48,48,0.41558441519737244,,,1.9695966243743896,,,,
49,49,,0.4285714328289032,1.686418056488037,,1.9326677322387695,0.00018118675507139415,,
49,49,,,,,,,0.0,3.8622214794158936
49,49,0.4285714328289032,,,1.9326677322387695,,,,
50,50,,,,,,,0.0,3.8422932624816895
50,50,0.4220779240131378,,,1.9075467586517334,,,,
51,51,,,,,,,0.0,3.8720102310180664
51,51,0.4545454680919647,,,1.8690886497497559,,,,
52,52,,,,,,,0.0,3.8649816513061523
52,52,0.44805195927619934,,,1.84444260597229,,,,
53,53,,,,,,,0.0,3.8668606281280518
53,53,0.4740259647369385,,,1.8059898614883423,,,,
54,54,,,,,,,0.0,3.9010071754455566
54,54,0.48051947355270386,,,1.7801557779312134,,,,
55,55,,,,,,,0.0,3.889103412628174
55,55,0.48701298236846924,,,1.7483793497085571,,,,
56,56,,,,,,,0.0,3.9097306728363037
56,56,0.5064935088157654,,,1.719430923461914,,,,
57,57,,,,,,,0.0,3.9243369102478027
57,57,0.4935064911842346,,,1.6927827596664429,,,,
58,58,,,,,,,0.0,3.9323878288269043
58,58,0.5,,,1.6606838703155518,,,,
59,59,,0.5194805264472961,2.0550951957702637,,1.6314301490783691,0.0001291240332648158,,
59,59,,,,,,,0.0,3.948641777038574
59,59,0.5194805264472961,,,1.6314301490783691,,,,
60,60,,,,,,,0.0,3.9522457122802734
60,60,0.5259740352630615,,,1.6043962240219116,,,,
61,61,,,,,,,0.0,3.9956607818603516
61,61,0.5649350881576538,,,1.577444314956665,,,,
62,62,,,,,,,0.0,3.989999771118164
62,62,0.5909090638160706,,,1.5525215864181519,,,,
63,63,,,,,,,0.0,3.983064889907837
63,63,0.5584415793418884,,,1.521931767463684,,,,
64,64,,,,,,,0.0,4.023441791534424
64,64,0.5584415793418884,,,1.5036875009536743,,,,
65,65,,,,,,,0.0,4.029737949371338
65,65,0.5714285969734192,,,1.4768327474594116,,,,
66,66,,,,,,,0.0,4.041830062866211
66,66,0.6363636255264282,,,1.4565653800964355,,,,
67,67,,,,,,,0.0,4.047077178955078
67,67,0.5974025726318359,,,1.4291532039642334,,,,
68,68,,,,,,,0.0,4.056402206420898
68,68,0.6038960814476013,,,1.4091683626174927,,,,
69,69,,0.6168830990791321,2.3156275749206543,,1.3890535831451416,7.957926572998986e-05,,
69,69,,,,,,,0.0,4.080618381500244
69,69,0.6168830990791321,,,1.3890535831451416,,,,
70,70,,,,,,,0.0,4.078455924987793
70,70,0.6103895902633667,,,1.368363857269287,,,,
71,71,,,,,,,0.0,4.089543342590332
71,71,0.6298701167106628,,,1.3493801355361938,,,,
72,72,,,,,,,0.0,4.091194152832031
72,72,0.649350643157959,,,1.3310561180114746,,,,
73,73,,,,,,,0.0,4.108582496643066
73,73,0.6688311696052551,,,1.315459132194519,,,,
74,74,,,,,,,0.0,4.113735198974609
74,74,0.6558441519737244,,,1.297934651374817,,,,
75,75,,,,,,,0.0,4.1294755935668945
75,75,0.6818181872367859,,,1.281860113143921,,,,
76,76,,,,,,,0.0,4.133378505706787
76,76,0.701298713684082,,,1.2653590440750122,,,,
77,77,,,,,,,0.0,4.128568649291992
77,77,0.701298713684082,,,1.2520486116409302,,,,
78,78,,,,,,,0.0,4.139129638671875
78,78,0.701298713684082,,,1.2395045757293701,,,,
79,79,,0.6948052048683167,1.9055712223052979,,1.2269552946090698,3.85282764909789e-05,,
79,79,,,,,,,0.0,4.149031639099121
79,79,0.6948052048683167,,,1.2269552946090698,,,,
80,80,,,,,,,0.0,4.155167579650879
80,80,0.7142857313156128,,,1.2145670652389526,,,,
81,81,,,,,,,0.0,4.161068916320801
