epoch,step,train/acc_epoch,train/acc_step,train/grad_norm,train/loss_epoch,train/loss_step,train/lr,val/acc,val/loss
0,0,,,,,,,0.0,2.9853515625
0,0,0.03246753290295601,,,3.166801929473877,,,,
1,1,,,,,,,0.0,3.00341796875
1,1,0.03896103799343109,,,3.167715072631836,,,,
2,2,,,,,,,0.0,3.0380859375
2,2,0.04545454680919647,,,3.1258115768432617,,,,
3,3,,,,,,,0.0,3.080078125
3,3,0.04545454680919647,,,3.0622971057891846,,,,
4,4,,,,,,,0.0,3.125
4,4,0.05844155699014664,,,2.9997971057891846,,,,
5,5,,,,,,,0.0,3.17431640625
5,5,0.11688311398029327,,,2.9492695331573486,,,,
6,6,,,,,,,0.0,3.22607421875
6,6,0.12337662279605865,,,2.9068586826324463,,,,
7,7,,,,,,,0.0,3.2783203125
7,7,0.12337662279605865,,,2.8674919605255127,,,,
8,8,,,,,,,0.0,3.32763671875
8,8,0.12337662279605865,,,2.832792282104492,,,,
9,9,,0.12987013161182404,0.7590358257293701,,2.802455425262451,0.0002699999895412475,,
9,9,,,,,,,0.0,3.37109375
9,9,0.12987013161182404,,,2.802455425262451,,,,
10,10,,,,,,,0.0,3.41259765625
10,10,0.12987013161182404,,,2.7750608921051025,,,,
11,11,,,,,,,0.0,3.45458984375
11,11,0.1428571492433548,,,2.7503550052642822,,,,
12,12,,,,,,,0.0,3.49853515625
12,12,0.13636364042758942,,,2.7262580394744873,,,,
13,13,,,,,,,0.0,3.54541015625
13,13,0.12987013161182404,,,2.7085530757904053,,,,
14,14,,,,,,,0.0,3.59423828125
14,14,0.1428571492433548,,,2.6916091442108154,,,,
15,15,,,,,,,0.0625,3.63623046875
15,15,0.1428571492433548,,,2.6761362552642822,,,,
16,16,,,,,,,0.0625,3.671875
16,16,0.16233766078948975,,,2.6633522510528564,,,,
17,17,,,,,,,0.0625,3.6982421875
17,17,0.1753246784210205,,,2.648691177368164,,,,
18,18,,,,,,,0.0625,3.71826171875
18,18,0.16883116960525513,,,2.6356027126312256,,,,
19,19,,0.16883116960525513,0.3633197247982025,,2.624086856842041,0.00029265848570503294,,
19,19,,,,,,,0.0625,3.7373046875
19,19,0.16883116960525513,,,2.624086856842041,,,,
20,20,,,,,,,0.0625,3.75146484375
20,20,0.16883116960525513,,,2.611860752105713,,,,
21,21,,,,,,,0.0625,3.76220703125
21,21,0.1818181872367859,,,2.59897518157959,,,,
22,22,,,,,,,0.0625,3.760986328125
22,22,0.18831168115139008,,,2.5865461826324463,,,,
23,23,,,,,,,0.03125,3.760009765625
23,23,0.1753246784210205,,,2.574979782104492,,,,
24,24,,,,,,,0.03125,3.768310546875
24,24,0.19480518996715546,,,2.5616884231567383,,,,
25,25,,,,,,,0.0,3.766845703125
25,25,0.19480518996715546,,,2.5486505031585693,,,,
26,26,,,,,,,0.0,3.74658203125
26,26,0.19480518996715546,,,2.5351309776306152,,,,
27,27,,,,,,,0.0,3.7568359375
27,27,0.19480518996715546,,,2.523056983947754,,,,
28,28,,,,,,,0.0,3.73583984375
28,28,0.20129869878292084,,,2.509080648422241,,,,
29,29,,0.20129869878292084,0.6312246322631836,,2.496626377105713,0.000268201605649665,,
29,29,,,,,,,0.0,3.766357421875
29,29,0.20129869878292084,,,2.496626377105713,,,,
30,30,,,,,,,0.0,3.72802734375
30,30,0.22077922523021698,,,2.487596273422241,,,,
31,31,,,,,,,0.0,3.813720703125
31,31,0.2142857164144516,,,2.4809253215789795,,,,
32,32,,,,,,,0.0,3.8212890625
32,32,0.20779220759868622,,,2.476283550262451,,,,
33,33,,,,,,,0.0,3.7861328125
33,33,0.22727273404598236,,,2.455331802368164,,,,
34,34,,,,,,,0.0,3.79541015625
34,34,0.2532467544078827,,,2.4486100673675537,,,,
35,35,,,,,,,0.0,3.79541015625
35,35,0.22077922523021698,,,2.430131435394287,,,,
36,36,,,,,,,0.0,3.78564453125
36,36,0.25974026322364807,,,2.4180195331573486,,,,
37,37,,,,,,,0.0,3.8115234375
37,37,0.24025973677635193,,,2.4022929668426514,,,,
38,38,,,,,,,0.0,3.78857421875
38,38,0.2792207896709442,,,2.392895221710205,,,,
39,39,,0.31168830394744873,2.197059392929077,,2.3829519748687744,0.00022948789410293102,,
39,39,,,,,,,0.0,3.8125
39,39,0.31168830394744873,,,2.3829519748687744,,,,
40,40,,,,,,,0.0,3.7822265625
40,40,0.25974026322364807,,,2.3841822147369385,,,,
41,41,,,,,,,0.0,3.83984375
41,41,0.2792207896709442,,,2.369990348815918,,,,
42,42,,,,,,,0.0,3.89501953125
42,42,0.29870128631591797,,,2.34409236907959,,,,
43,43,,,,,,,0.0,3.857421875
43,43,0.2922077775001526,,,2.3492162227630615,,,,
44,44,,,,,,,0.0,3.837890625
44,44,0.2792207896709442,,,2.3242061138153076,,,,
45,45,,,,,,,0.0,3.8994140625
45,45,0.2922077775001526,,,2.314770221710205,,,,
46,46,,,,,,,0.0,3.86669921875
46,46,0.2792207896709442,,,2.308530330657959,,,,
47,47,,,,,,,0.0,3.86767578125
47,47,0.2857142984867096,,,2.2946808338165283,,,,
48,48,,,,,,,0.0,3.9013671875
48,48,0.31168830394744873,,,2.278104782104492,,,,
49,49,,0.2857142984867096,1.8934763669967651,,2.2724356651306152,0.00018118675507139415,,
49,49,,,,,,,0.0,3.88671875
49,49,0.2857142984867096,,,2.2724356651306152,,,,
50,50,,,,,,,0.0,3.89697265625
50,50,0.29870128631591797,,,2.259917736053467,,,,
51,51,,,,,,,0.0,3.90771484375
51,51,0.31168830394744873,,,2.246157169342041,,,,
52,52,,,,,,,0.0,3.8974609375
52,52,0.31168830394744873,,,2.234121322631836,,,,
53,53,,,,,,,0.0,3.8935546875
53,53,0.3311688303947449,,,2.2231762409210205,,,,
54,54,,,,,,,0.0,3.90673828125
54,54,0.3246753215789795,,,2.2114574909210205,,,,
55,55,,,,,,,0.0,3.89404296875
55,55,0.3181818127632141,,,2.205547332763672,,,,
56,56,,,,,,,0.0,3.97509765625
56,56,0.3246753215789795,,,2.206371784210205,,,,
57,57,,,,,,,0.0,3.9560546875
57,57,0.3311688303947449,,,2.1988255977630615,,,,
58,58,,,,,,,0.0,3.87939453125
58,58,0.34415584802627563,,,2.1721034049987793,,,,
59,59,,0.33766233921051025,3.850879669189453,,2.1709744930267334,0.0001291240332648158,,
59,59,,,,,,,0.0,3.9384765625
59,59,0.33766233921051025,,,2.1709744930267334,,,,
60,60,,,,,,,0.0,3.95361328125
60,60,0.33766233921051025,,,2.1533710956573486,,,,
61,61,,,,,,,0.0,3.93701171875
61,61,0.350649356842041,,,2.1410880088806152,,,,
62,62,,,,,,,0.0,3.982421875
62,62,0.3571428656578064,,,2.132153034210205,,,,
63,63,,,,,,,0.0,3.94970703125
63,63,0.350649356842041,,,2.123471736907959,,,,
64,64,,,,,,,0.0,3.92822265625
64,64,0.3636363744735718,,,2.108379364013672,,,,
65,65,,,,,,,0.0,3.95361328125
65,65,0.3636363744735718,,,2.1002180576324463,,,,
66,66,,,,,,,0.0,3.923828125
66,66,0.350649356842041,,,2.0887467861175537,,,,
67,67,,,,,,,0.0,3.92626953125
67,67,0.350649356842041,,,2.077617645263672,,,,
68,68,,,,,,,0.0,3.96630859375
68,68,0.3571428656578064,,,2.0669009685516357,,,,
69,69,,0.3636363744735718,3.4556655883789062,,2.059976100921631,7.957926572998986e-05,,
69,69,,,,,,,0.0,3.96240234375
69,69,0.3636363744735718,,,2.059976100921631,,,,
70,70,,,,,,,0.0,3.96826171875
70,70,0.37012988328933716,,,2.0531210899353027,,,,
71,71,,,,,,,0.0,3.9619140625
71,71,0.38311687111854553,,,2.0360946655273438,,,,
72,72,,,,,,,0.0,3.96484375
72,72,0.38311687111854553,,,2.0268807411193848,,,,
73,73,,,,,,,0.0,3.9736328125
73,73,0.3896103799343109,,,2.0203239917755127,,,,
74,74,,,,,,,0.0,3.962890625
74,74,0.3961038887500763,,,2.010894298553467,,,,
75,75,,,,,,,0.0,3.9541015625
75,75,0.3896103799343109,,,1.9982434511184692,,,,
76,76,,,,,,,0.0,3.97314453125
76,76,0.3961038887500763,,,1.9992390871047974,,,,
77,77,,,,,,,0.0,3.96484375
77,77,0.4025973975658417,,,1.9901329278945923,,,,
78,78,,,,,,,0.0,3.97216796875
78,78,0.37662336230278015,,,1.9823076725006104,,,,
79,79,,0.37662336230278015,5.947333335876465,,1.9748820066452026,3.85282764909789e-05,,
79,79,,,,,,,0.0,3.98681640625
79,79,0.37662336230278015,,,1.9748820066452026,,,,
80,80,,,,,,,0.0,3.97265625
80,80,0.38311687111854553,,,1.9707728624343872,,,,
81,81,,,,,,,0.0,3.9716796875
81,81,0.3896103799343109,,,1.9645140171051025,,,,
82,82,,,,,,,0.0,3.9892578125
82,82,0.38311687111854553,,,1.9602526426315308,,,,
83,83,,,,,,,0.0,3.9931640625
83,83,0.3896103799343109,,,1.9508801698684692,,,,
84,84,,,,,,,0.0,3.98388671875
84,84,0.40909090638160706,,,1.9497830867767334,,,,
85,85,,,,,,,0.0,3.9814453125
85,85,0.38311687111854553,,,1.942744255065918,,,,
