epoch,step,train/acc_epoch,train/acc_step,train/grad_norm,train/loss_epoch,train/loss_step,train/lr,val/acc,val/loss
49,49,0.26623377203941345,,,2.2859585285186768,,,,
50,50,,,,,,,0.0,3.7740578651428223
50,50,0.31168830394744873,,,2.236027717590332,,,,
51,51,,,,,,,0.0,3.710270404815674
51,51,0.3181818127632141,,,2.220419406890869,,,,
52,52,,,,,,,0.0,3.722025156021118
52,52,0.2792207896709442,,,2.187602996826172,,,,
53,53,,,,,,,0.0,3.679597854614258
53,53,0.350649356842041,,,2.1492722034454346,,,,
54,54,,,,,,,0.0,3.7222843170166016
54,54,0.29870128631591797,,,2.1962177753448486,,,,
55,55,,,,,,,0.0,3.688476085662842
55,55,0.33766233921051025,,,2.167832612991333,,,,
56,56,,,,,,,0.0,3.672966957092285
56,56,0.34415584802627563,,,2.1178858280181885,,,,
57,57,,,,,,,0.0,3.647195816040039
57,57,0.34415584802627563,,,2.074173927307129,,,,
58,58,,,,,,,0.0,3.6506240367889404
58,58,0.3896103799343109,,,2.049527645111084,,,,
59,59,,0.37012988328933716,2.39219331741333,,1.9984475374221802,0.00029970399918965995,,
59,59,,,,,,,0.0,3.6948189735412598
59,59,0.37012988328933716,,,1.9984475374221802,,,,
60,60,,,,,,,0.0,3.6939330101013184
60,60,0.3896103799343109,,,1.9651920795440674,,,,
61,61,,,,,,,0.03125,3.6294519901275635
61,61,0.4025973975658417,,,1.9247047901153564,,,,
62,62,,,,,,,0.03125,3.597020149230957
62,62,0.41558441519737244,,,1.8811405897140503,,,,
63,63,,,,,,,0.0625,3.5759119987487793
63,63,0.48701298236846924,,,1.860306978225708,,,,
64,64,,,,,,,0.0,3.6552932262420654
64,64,0.48051947355270386,,,1.8210575580596924,,,,
65,65,,,,,,,0.0,3.6862916946411133
65,65,0.5194805264472961,,,1.763068675994873,,,,
66,66,,,,,,,0.0,3.6294822692871094
66,66,0.4545454680919647,,,1.7607802152633667,,,,
67,67,,,,,,,0.03125,3.6099624633789062
67,67,0.4935064911842346,,,1.6846979856491089,,,,
68,68,,,,,,,0.0,3.631560802459717
68,68,0.5454545617103577,,,1.6341114044189453,,,,
69,69,,0.551948070526123,3.5156090259552,,1.5678924322128296,0.0002986823383253068,,
69,69,,,,,,,0.0,3.646608352661133
69,69,0.551948070526123,,,1.5678924322128296,,,,
70,70,,,,,,,0.0,3.7119123935699463
70,70,0.5844155550003052,,,1.5421925783157349,,,,
71,71,,,,,,,0.0,3.6937413215637207
71,71,0.6168830990791321,,,1.484784722328186,,,,
72,72,,,,,,,0.0,3.6616454124450684
72,72,0.6363636255264282,,,1.4316099882125854,,,,
73,73,,,,,,,0.0,3.687654972076416
73,73,0.6103895902633667,,,1.4028842449188232,,,,
74,74,,,,,,,0.0,3.720139265060425
74,74,0.6558441519737244,,,1.3560123443603516,,,,
75,75,,,,,,,0.0,3.712122917175293
75,75,0.6753246784210205,,,1.287828803062439,,,,
76,76,,,,,,,0.0,3.7694897651672363
76,76,0.6623376607894897,,,1.2815204858779907,,,,
77,77,,,,,,,0.0,3.8010830879211426
77,77,0.6753246784210205,,,1.2088745832443237,,,,
78,78,,,,,,,0.0,3.8001902103424072
78,78,0.6883116960525513,,,1.1660455465316772,,,,
79,79,,0.7142857313156128,4.192835807800293,,1.1134811639785767,0.0002969362831208855,,
79,79,,,,,,,0.0,3.749054431915283
79,79,0.7142857313156128,,,1.1134811639785767,,,,
80,80,,,,,,,0.0,3.844031572341919
80,80,0.7402597665786743,,,1.0867763757705688,,,,
81,81,,,,,,,0.0,3.8382914066314697
81,81,0.7207792401313782,,,1.0702176094055176,,,,
82,82,,,,,,,0.0,3.869493007659912
82,82,0.701298713684082,,,1.082466959953308,,,,
83,83,,,,,,,0.0,3.9156606197357178
83,83,0.7727272510528564,,,0.9498156309127808,,,,
84,84,,,,,,,0.0,3.863182306289673
84,84,0.7337662577629089,,,0.9874200224876404,,,,
85,85,,,,,,,0.0,3.870577812194824
85,85,0.7532467246055603,,,0.9540230631828308,,,,
86,86,,,,,,,0.0,3.9241747856140137
86,86,0.7597402334213257,,,0.8886747360229492,,,,
87,87,,,,,,,0.0,3.93221378326416
87,87,0.7597402334213257,,,0.8817382454872131,,,,
88,88,,,,,,,0.0,3.941537380218506
88,88,0.7727272510528564,,,0.812309980392456,,,,
89,89,,0.7532467246055603,7.223784923553467,,0.8437706828117371,0.0002944743901025504,,
89,89,,,,,,,0.0,3.9402852058410645
89,89,0.7532467246055603,,,0.8437706828117371,,,,
90,90,,,,,,,0.0,3.9736971855163574
90,90,0.8116883039474487,,,0.7433394193649292,,,,
91,91,,,,,,,0.0,3.974654197692871
91,91,0.8376623392105103,,,0.7189942598342896,,,,
92,92,,,,,,,0.0,3.919358015060425
92,92,0.8376623392105103,,,0.6980170011520386,,,,
93,93,,,,,,,0.0,3.925386667251587
93,93,0.8311688303947449,,,0.6563200354576111,,,,
94,94,,,,,,,0.0,3.94224214553833
94,94,0.8246753215789795,,,0.6491883397102356,,,,
95,95,,,,,,,0.0,3.963911533355713
95,95,0.8311688303947449,,,0.6083583831787109,,,,
96,96,,,,,,,0.0,3.973874568939209
96,96,0.8961039185523987,,,0.5791553854942322,,,,
97,97,,,,,,,0.0,3.9164838790893555
97,97,0.8571428656578064,,,0.5703328251838684,,,,
98,98,,,,,,,0.0,3.9446516036987305
98,98,0.8831169009208679,,,0.5353078246116638,,,,
99,99,,0.9155844449996948,3.8802552223205566,,0.4833192825317383,0.0002913086209446192,,
99,99,,,,,,,0.0,3.9432766437530518
99,99,0.9155844449996948,,,0.4833192825317383,,,,
100,100,,,,,,,0.0,3.938004970550537
100,100,0.9155844449996948,,,0.47003045678138733,,,,
101,101,,,,,,,0.0,3.9531705379486084
101,101,0.9350649118423462,,,0.4454055428504944,,,,
102,102,,,,,,,0.0,3.9460320472717285
102,102,0.9285714030265808,,,0.4032900035381317,,,,
103,103,,,,,,,0.0,3.9852075576782227
103,103,0.9285714030265808,,,0.40614572167396545,,,,
104,104,,,,,,,0.0,3.9844160079956055
104,104,0.9415584206581116,,,0.38508182764053345,,,,
105,105,,,,,,,0.0,3.9830427169799805
105,105,0.948051929473877,,,0.3539852499961853,,,,
106,106,,,,,,,0.0,3.9677839279174805
106,106,0.9285714030265808,,,0.3366345465183258,,,,
107,107,,,,,,,0.0,3.936215877532959
107,107,0.9675324559211731,,,0.3061731457710266,,,,
108,108,,,,,,,0.0,3.9978792667388916
108,108,0.9675324559211731,,,0.31710705161094666,,,,
109,109,,0.9545454382896423,6.873236656188965,,0.3014419972896576,0.00028745440067723393,,
109,109,,,,,,,0.0,4.010374069213867
109,109,0.9545454382896423,,,0.3014419972896576,,,,
110,110,,,,,,,0.0,4.010305404663086
110,110,0.9610389471054077,,,0.2642872631549835,,,,
111,111,,,,,,,0.0,4.052046775817871
111,111,0.9870129823684692,,,0.24915051460266113,,,,
112,112,,,,,,,0.0,4.02857780456543
112,112,0.9610389471054077,,,0.24120013415813446,,,,
113,113,,,,,,,0.0,4.047876358032227
113,113,0.9805194735527039,,,0.21312211453914642,,,,
114,114,,,,,,,0.0,4.081364631652832
114,114,0.9870129823684692,,,0.1955801546573639,,,,
115,115,,,,,,,0.0,4.081962585449219
115,115,0.9935064911842346,,,0.17858105897903442,,,,
116,116,,,,,,,0.0,4.05903434753418
116,116,1.0,,,0.16546593606472015,,,,
117,117,,,,,,,0.0,4.040983200073242
117,117,0.9935064911842346,,,0.15846450626850128,,,,
118,118,,,,,,,0.0,4.0660505294799805
118,118,1.0,,,0.14278124272823334,,,,
119,119,,1.0,1.824091911315918,,0.13293635845184326,0.0002829305303748697,,
119,119,,,,,,,0.0,4.098681449890137
119,119,1.0,,,0.13293635845184326,,,,
120,120,,,,,,,0.0,4.100346088409424
120,120,1.0,,,0.1247519701719284,,,,
121,121,,,,,,,0.0,4.086800575256348
121,121,1.0,,,0.11345543712377548,,,,
122,122,,,,,,,0.0,4.085067272186279
122,122,1.0,,,0.10736878216266632,,,,
123,123,,,,,,,0.0,4.092052459716797
123,123,1.0,,,0.09955088794231415,,,,
124,124,,,,,,,0.0,4.099153518676758
124,124,1.0,,,0.09347976744174957,,,,
125,125,,,,,,,0.0,4.103339672088623
125,125,1.0,,,0.08437502384185791,,,,
126,126,,,,,,,0.0,4.104104995727539
126,126,1.0,,,0.08086428046226501,,,,
127,127,,,,,,,0.0,4.105329513549805
127,127,1.0,,,0.07605013996362686,,,,
128,128,,,,,,,0.0,4.109961032867432
128,128,1.0,,,0.06896714866161346,,,,
129,129,,1.0,0.9345478415489197,,0.06649249792098999,0.00027775904163718224,,
129,129,,,,,,,0.0,4.116901397705078
129,129,1.0,,,0.06649249792098999,,,,
130,130,,,,,,,0.0,4.125851154327393
130,130,1.0,,,0.06231766939163208,,,,
131,131,,,,,,,0.0,4.137508869171143
131,131,1.0,,,0.0577547624707222,,,,
132,132,,,,,,,0.0,4.146129608154297
132,132,1.0,,,0.055004604160785675,,,,
133,133,,,,,,,0.0,4.147166728973389
133,133,1.0,,,0.051579561084508896,,,,
134,134,,,,,,,0.0,4.143505096435547
134,134,1.0,,,0.04917455092072487,,,,
135,135,,,,,,,0.0,4.141862392425537
135,135,1.0,,,0.04639292508363724,,,,
136,136,,,,,,,0.0,4.147767066955566
136,136,1.0,,,0.04379374161362648,,,,
137,137,,,,,,,0.0,4.161490440368652
137,137,1.0,,,0.04168837517499924,,,,
138,138,,,,,,,0.0,4.17574405670166
138,138,1.0,,,0.039592236280441284,,,,
139,139,,1.0,0.3738608956336975,,0.03787589445710182,0.0002719651092775166,,
139,139,,,,,,,0.0,4.185136795043945
139,139,1.0,,,0.03787589445710182,,,,
140,140,,,,,,,0.0,4.187472343444824
140,140,1.0,,,0.036254726350307465,,,,
141,141,,,,,,,0.0,4.185297966003418
141,141,1.0,,,0.03439351171255112,,,,
142,142,,,,,,,0.0,4.1836018562316895
142,142,1.0,,,0.032920848578214645,,,,
143,143,,,,,,,0.0,4.186803817749023
143,143,1.0,,,0.03173467889428139,,,,
144,144,,,,,,,0.0,4.194719314575195
144,144,1.0,,,0.030344991013407707,,,,
145,145,,,,,,,0.0,4.204808712005615
145,145,1.0,,,0.029021380469202995,,,,
146,146,,,,,,,0.0,4.213269233703613
146,146,1.0,,,0.02799941599369049,,,,
147,147,,,,,,,0.0,4.21810245513916
147,147,1.0,,,0.027043642476201057,,,,
148,148,,,,,,,0.0,4.2207746505737305
148,148,1.0,,,0.025988124310970306,,,,
149,149,,1.0,0.15840856730937958,,0.025031110271811485,0.0002655769931152463,,
149,149,,,,,,,0.0,4.222341060638428
149,149,1.0,,,0.025031110271811485,,,,
150,150,,,,,,,0.0,4.224852561950684
150,150,1.0,,,0.024256538599729538,,,,
151,151,,,,,,,0.0,4.2283854484558105
151,151,1.0,,,0.023494938388466835,,,,
152,152,,,,,,,0.0,4.23297643661499
152,152,1.0,,,0.022689025849103928,,,,
153,153,,,,,,,0.0,4.237552165985107
153,153,1.0,,,0.02197529748082161,,,,
154,154,,,,,,,0.0,4.240843772888184
154,154,1.0,,,0.02135012298822403,,,,
155,155,,,,,,,0.0,4.243539810180664
155,155,1.0,,,0.02072962000966072,,,,
156,156,,,,,,,0.0,4.245838165283203
156,156,1.0,,,0.02011784352362156,,,,
157,157,,,,,,,0.0,4.248885154724121
157,157,1.0,,,0.019574837759137154,,,,
158,158,,,,,,,0.0,4.252584457397461
158,158,1.0,,,0.019064886495471,,,,
159,159,,1.0,0.10826817154884338,,0.018559783697128296,0.0002586257760412991,,
159,159,,,,,,,0.0,4.257534027099609
159,159,1.0,,,0.018559783697128296,,,,
160,160,,,,,,,0.0,4.262073516845703
160,160,1.0,,,0.01808099076151848,,,,
161,161,,,,,,,0.0,4.265477180480957
161,161,1.0,,,0.017635732889175415,,,,
162,162,,,,,,,0.0,4.267282485961914
162,162,1.0,,,0.01720855012536049,,,,
163,163,,,,,,,0.0,4.267838478088379
163,163,1.0,,,0.016800612211227417,,,,
164,164,,,,,,,0.0,4.268552780151367
164,164,1.0,,,0.01641661860048771,,,,
165,165,,,,,,,0.0,4.269648551940918
165,165,1.0,,,0.016054993495345116,,,,
166,166,,,,,,,0.0,4.27158260345459
166,166,1.0,,,0.01570405252277851,,,,
167,167,,,,,,,0.0,4.274088382720947
167,167,1.0,,,0.015365693718194962,,,,
168,168,,,,,,,0.0,4.277161598205566
168,168,1.0,,,0.015047206543385983,,,,
169,169,,1.0,0.06626449525356293,,0.014740553684532642,0.0002511453640181571,,
169,169,,,,,,,0.0,4.279558181762695
169,169,1.0,,,0.014740553684532642,,,,
170,170,,,,,,,0.0,4.281511306762695
170,170,1.0,,,0.014444490894675255,,,,
171,171,,,,,,,0.0,4.283046722412109
171,171,1.0,,,0.014164999127388,,,,
172,172,,,,,,,0.0,4.284030437469482
172,172,1.0,,,0.013897283934056759,,,,
173,173,,,,,,,0.0,4.285200595855713
173,173,1.0,,,0.013638149946928024,,,,
174,174,,,,,,,0.0,4.286373615264893
174,174,1.0,,,0.013389765284955502,,,,
175,175,,,,,,,0.0,4.287457466125488
175,175,1.0,,,0.01314659882336855,,,,
176,176,,,,,,,0.0,4.288602352142334
176,176,1.0,,,0.01291425246745348,,,,
177,177,,,,,,,0.0,4.290425777435303
177,177,1.0,,,0.012691476382315159,,,,
178,178,,,,,,,0.0,4.292201995849609
178,178,1.0,,,0.012482897378504276,,,,
179,179,,1.0,0.05172136053442955,,0.012278084643185139,0.00024317216593772173,,
179,179,,,,,,,0.0,4.293972969055176
179,179,1.0,,,0.012278084643185139,,,,
180,180,,,,,,,0.0,4.2957682609558105
180,180,1.0,,,0.01207351591438055,,,,
181,181,,,,,,,0.0,4.297508239746094
181,181,1.0,,,0.011879296973347664,,,,
182,182,,,,,,,0.0,4.298887729644775
182,182,1.0,,,0.011693615466356277,,,,
183,183,,,,,,,0.0,4.300607681274414
183,183,1.0,,,0.011513418518006802,,,,
184,184,,,,,,,0.0,4.301605224609375
184,184,1.0,,,0.011340702883899212,,,,
185,185,,,,,,,0.0,4.302860736846924
185,185,1.0,,,0.011172562837600708,,,,
186,186,,,,,,,0.0,4.304379463195801
186,186,1.0,,,0.01100670825690031,,,,
187,187,,,,,,,0.0,4.305929183959961
187,187,1.0,,,0.010847685858607292,,,,
188,188,,,,,,,0.0,4.307461738586426
188,188,1.0,,,0.010694588534533978,,,,
189,189,,1.0,0.03903396800160408,,0.010544815100729465,0.0002347450499655679,,
189,189,,,,,,,0.0,4.3086652755737305
189,189,1.0,,,0.010544815100729465,,,,
190,190,,,,,,,0.0,4.309314727783203
190,190,1.0,,,0.010401484556496143,,,,
191,191,,,,,,,0.0,4.310129165649414
191,191,1.0,,,0.0102591123431921,,,,
192,192,,,,,,,0.0,4.311232089996338
192,192,1.0,,,0.01012224517762661,,,,
193,193,,,,,,,0.0,4.312206268310547
193,193,1.0,,,0.009988957084715366,,,,
194,194,,,,,,,0.0,4.313408851623535
194,194,1.0,,,0.009860435500741005,,,,
195,195,,,,,,,0.0,4.314828395843506
195,195,1.0,,,0.009733380749821663,,,,
196,196,,,,,,,0.0,4.315983772277832
196,196,1.0,,,0.009609660133719444,,,,
197,197,,,,,,,0.0,4.317317962646484
197,197,1.0,,,0.009490729309618473,,,,
198,198,,,,,,,0.0,4.318628311157227
198,198,1.0,,,0.009373663924634457,,,,
199,199,,1.0,0.03327441215515137,,0.009261122904717922,0.00022590506705455482,,
199,199,,,,,,,0.0,4.319596290588379
199,199,1.0,,,0.009261122904717922,,,,
200,200,,,,,,,0.0,4.320573806762695
200,200,1.0,,,0.009149301797151566,,,,
201,201,,,,,,,0.0,4.321630477905273
201,201,1.0,,,0.00904155895113945,,,,
202,202,,,,,,,0.0,4.322389602661133
202,202,1.0,,,0.008936483412981033,,,,
203,203,,,,,,,0.0,4.3233232498168945
203,203,1.0,,,0.00883460696786642,,,,
204,204,,,,,,,0.0,4.324395179748535
204,204,1.0,,,0.008733555674552917,,,,
205,205,,,,,,,0.0,4.325387001037598
205,205,1.0,,,0.00863566156476736,,,,
206,206,,,,,,,0.0,4.326483726501465
206,206,1.0,,,0.008539809845387936,,,,
207,207,,,,,,,0.0,4.327543258666992
207,207,1.0,,,0.008446704596281052,,,,
208,208,,,,,,,0.0,4.328587532043457
208,208,1.0,,,0.008356165140867233,,,,
209,209,,1.0,0.02919541485607624,,0.008266526274383068,0.00021669527632184327,,
209,209,,,,,,,0.0,4.329653739929199
209,209,1.0,,,0.008266526274383068,,,,
210,210,,,,,,,0.0,4.330562114715576
210,210,1.0,,,0.008179171942174435,,,,
211,211,,,,,,,0.0,4.331550598144531
211,211,1.0,,,0.00809409562498331,,,,
212,212,,,,,,,0.0,4.332871913909912
212,212,1.0,,,0.008010338991880417,,,,
213,213,,,,,,,0.0,4.3338212966918945
213,213,1.0,,,0.007930043153464794,,,,
214,214,,,,,,,0.0,4.334707260131836
214,214,1.0,,,0.007850215770304203,,,,
215,215,,,,,,,0.0,4.335762023925781
215,215,1.0,,,0.007771562319248915,,,,
216,216,,,,,,,0.0,4.3366007804870605
216,216,1.0,,,0.0076948003843426704,,,,
217,217,,,,,,,0.0,4.337461471557617
217,217,1.0,,,0.007620505057275295,,,,
218,218,,,,,,,0.0,4.338234901428223
218,218,1.0,,,0.007547232322394848,,,,
219,219,,1.0,0.026654040440917015,,0.00747572211548686,0.0002071605558739975,,
219,219,,,,,,,0.0,4.339224338531494
219,219,1.0,,,0.00747572211548686,,,,
220,220,,,,,,,0.0,4.340301513671875
220,220,1.0,,,0.007405499462038279,,,,
221,221,,,,,,,0.0,4.3413262367248535
221,221,1.0,,,0.0073367031291127205,,,,
222,222,,,,,,,0.0,4.342248439788818
222,222,1.0,,,0.007269002962857485,,,,
223,223,,,,,,,0.0,4.343161106109619
223,223,1.0,,,0.007203050423413515,,,,
224,224,,,,,,,0.0,4.343908309936523
224,224,1.0,,,0.007138416171073914,,,,
225,225,,,,,,,0.0,4.344875335693359
225,225,1.0,,,0.00707458658143878,,,,
226,226,,,,,,,0.0,4.345766067504883
226,226,1.0,,,0.007012365851551294,,,,
227,227,,,,,,,0.0,4.346615791320801
227,227,1.0,,,0.00695139029994607,,,,
228,228,,,,,,,0.0,4.347521781921387
228,228,1.0,,,0.006891070865094662,,,,
229,229,,1.0,0.024555275216698647,,0.006832681130617857,0.0001973473554244265,,
229,229,,,,,,,0.0,4.34841251373291
229,229,1.0,,,0.006832681130617857,,,,
230,230,,,,,,,0.0,4.349238872528076
230,230,1.0,,,0.006774477194994688,,,,
231,231,,,,,,,0.0,4.349783897399902
231,231,1.0,,,0.00671798549592495,,,,
232,232,,,,,,,0.0,4.350390434265137
232,232,1.0,,,0.006662003230303526,,,,
233,233,,,,,,,0.0,4.351080894470215
233,233,1.0,,,0.006607583723962307,,,,
234,234,,,,,,,0.0,4.351917743682861
234,234,1.0,,,0.006554838269948959,,,,
235,235,,,,,,,0.0,4.352828025817871
235,235,1.0,,,0.00650177663192153,,,,
236,236,,,,,,,0.0,4.353603839874268
236,236,1.0,,,0.006450194399803877,,,,
237,237,,,,,,,0.0,4.354442119598389
237,237,1.0,,,0.006399957463145256,,,,
238,238,,,,,,,0.0,4.35533332824707
238,238,1.0,,,0.006350177340209484,,,,
239,239,,1.0,0.02270299382507801,,0.00630143191665411,0.0001873034780146554,,
239,239,,,,,,,0.0,4.356490135192871
239,239,1.0,,,0.00630143191665411,,,,
240,240,,,,,,,0.0,4.357133865356445
240,240,1.0,,,0.00625320291146636,,,,
241,241,,,,,,,0.0,4.357937812805176
241,241,1.0,,,0.006206527817994356,,,,
242,242,,,,,,,0.0,4.358776092529297
242,242,1.0,,,0.006159579381346703,,,,
243,243,,,,,,,0.0,4.359560966491699
243,243,1.0,,,0.006113715004175901,,,,
244,244,,,,,,,0.0,4.360302925109863
244,244,1.0,,,0.006069117225706577,,,,
245,245,,,,,,,0.0,4.3612565994262695
245,245,1.0,,,0.006025020498782396,,,,
246,246,,,,,,,0.0,4.362063407897949
246,246,1.0,,,0.005982292350381613,,,,
247,247,,,,,,,0.0,4.362670421600342
247,247,1.0,,,0.005939533933997154,,,,
248,248,,,,,,,0.0,4.363399982452393
248,248,1.0,,,0.005897738505154848,,,,
249,249,,1.0,0.02122541144490242,,0.005856513511389494,0.00017707787628751248,,
249,249,,,,,,,0.0,4.364138603210449
249,249,1.0,,,0.005856513511389494,,,,
250,250,,,,,,,0.0,4.364719867706299
250,250,1.0,,,0.005816410295665264,,,,
251,251,,,,,,,0.0,4.3654375076293945
251,251,1.0,,,0.0057771895080804825,,,,
252,252,,,,,,,0.0,4.365968704223633
252,252,1.0,,,0.005737897474318743,,,,
253,253,,,,,,,0.0,4.36673641204834
253,253,1.0,,,0.005699813365936279,,,,
254,254,,,,,,,0.0,4.3674702644348145
254,254,1.0,,,0.005661724600940943,,,,
255,255,,,,,,,0.0,4.368190765380859
255,255,1.0,,,0.005624781362712383,,,,
256,256,,,,,,,0.0,4.368792533874512
256,256,1.0,,,0.005587682127952576,,,,
257,257,,,,,,,0.0,4.369590759277344
257,257,1.0,,,0.005552161950618029,,,,
258,258,,,,,,,0.0,4.3703107833862305
258,258,1.0,,,0.005516731645911932,,,,
259,259,,1.0,0.019986439496278763,,0.005482036620378494,0.00016672034689690918,,
259,259,,,,,,,0.0,4.370987892150879
259,259,1.0,,,0.005482036620378494,,,,
260,260,,,,,,,0.0,4.371747016906738
260,260,1.0,,,0.005447558593004942,,,,
261,261,,,,,,,0.0,4.372347831726074
261,261,1.0,,,0.005414314102381468,,,,
262,262,,,,,,,0.0,4.3730387687683105
262,262,1.0,,,0.005380481015890837,,,,
263,263,,,,,,,0.0,4.373693466186523
263,263,1.0,,,0.00534830754622817,,,,
264,264,,,,,,,0.0,4.374402046203613
264,264,1.0,,,0.0053159394301474094,,,,
265,265,,,,,,,0.0,4.375025272369385
265,265,1.0,,,0.005284696351736784,,,,
266,266,,,,,,,0.0,4.375794887542725
266,266,1.0,,,0.005253419280052185,,,,
267,267,,,,,,,0.0,4.376375198364258
267,267,1.0,,,0.0052225952968001366,,,,
268,268,,,,,,,0.0,4.376965522766113
268,268,1.0,,,0.005192657466977835,,,,
269,269,,1.0,0.01892813853919506,,0.00516347773373127,0.00015628134133294225,,
