epoch,step,train/acc_epoch,train/acc_step,train/grad_norm,train/loss_epoch,train/loss_step,train/lr,val/acc,val/loss
53,53,0.350649356842041,,,2.2038261890411377,,,,
54,54,,,,,,,0.0,3.842320680618286
54,54,0.3181818127632141,,,2.205636739730835,,,,
55,55,,,,,,,0.0,3.9498026371002197
55,55,0.3311688303947449,,,2.1887917518615723,,,,
56,56,,,,,,,0.0,3.876835346221924
56,56,0.3311688303947449,,,2.1856038570404053,,,,
57,57,,,,,,,0.0,3.934971332550049
57,57,0.3246753215789795,,,2.193472385406494,,,,
58,58,,,,,,,0.0,3.9492344856262207
58,58,0.33766233921051025,,,2.155863046646118,,,,
59,59,,0.37012988328933716,4.370262145996094,,2.1540024280548096,0.0001291240332648158,,
59,59,,,,,,,0.0,3.917316198348999
59,59,0.37012988328933716,,,2.1540024280548096,,,,
60,60,,,,,,,0.0,3.8990318775177
60,60,0.350649356842041,,,2.135321617126465,,,,
61,61,,,,,,,0.0,3.9247288703918457
61,61,0.34415584802627563,,,2.1260128021240234,,,,
62,62,,,,,,,0.0,3.9181458950042725
62,62,0.33766233921051025,,,2.110922336578369,,,,
63,63,,,,,,,0.0,3.904975414276123
63,63,0.34415584802627563,,,2.1024985313415527,,,,
64,64,,,,,,,0.0,3.9028029441833496
64,64,0.37012988328933716,,,2.0873918533325195,,,,
65,65,,,,,,,0.0,3.8926548957824707
65,65,0.38311687111854553,,,2.077655076980591,,,,
66,66,,,,,,,0.0,3.886793613433838
66,66,0.38311687111854553,,,2.0651094913482666,,,,
67,67,,,,,,,0.0,3.9107213020324707
67,67,0.38311687111854553,,,2.0550625324249268,,,,
68,68,,,,,,,0.0,3.9226343631744385
68,68,0.37012988328933716,,,2.04425048828125,,,,
69,69,,0.4025973975658417,2.5775299072265625,,2.0329630374908447,7.957926572998986e-05,,
69,69,,,,,,,0.0,3.907921552658081
69,69,0.4025973975658417,,,2.0329630374908447,,,,
70,70,,,,,,,0.0,3.90303111076355
70,70,0.3961038887500763,,,2.0231244564056396,,,,
71,71,,,,,,,0.0,3.911311626434326
71,71,0.40909090638160706,,,2.0138614177703857,,,,
72,72,,,,,,,0.0,3.9128801822662354
72,72,0.40909090638160706,,,2.002075672149658,,,,
73,73,,,,,,,0.0,3.9210944175720215
73,73,0.3961038887500763,,,1.993544101715088,,,,
74,74,,,,,,,0.0,3.923410177230835
74,74,0.4025973975658417,,,1.9839504957199097,,,,
75,75,,,,,,,0.0,3.914301872253418
75,75,0.40909090638160706,,,1.974215030670166,,,,
76,76,,,,,,,0.0,3.9213509559631348
76,76,0.40909090638160706,,,1.9654687643051147,,,,
77,77,,,,,,,0.0,3.920341730117798
77,77,0.4285714328289032,,,1.957131266593933,,,,
78,78,,,,,,,0.0,3.923811912536621
78,78,0.41558441519737244,,,1.948838710784912,,,,
79,79,,0.4025973975658417,1.4858744144439697,,1.9405463933944702,3.85282764909789e-05,,
79,79,,,,,,,0.0,3.9283852577209473
79,79,0.4025973975658417,,,1.9405463933944702,,,,
80,80,,,,,,,0.0,3.9229345321655273
80,80,0.4025973975658417,,,1.9343162775039673,,,,
81,81,,,,,,,0.0,3.9350523948669434
81,81,0.3961038887500763,,,1.9278496503829956,,,,
82,82,,,,,,,0.0,3.930232524871826
82,82,0.4220779240131378,,,1.9228923320770264,,,,
83,83,,,,,,,0.0,3.938713788986206
83,83,0.4025973975658417,,,1.9155354499816895,,,,
84,84,,,,,,,0.0,3.9447669982910156
84,84,0.40909090638160706,,,1.9087592363357544,,,,
85,85,,,,,,,0.0,3.9395179748535156
85,85,0.41558441519737244,,,1.9047795534133911,,,,
86,86,,,,,,,0.0,3.937328815460205
86,86,0.40909090638160706,,,1.9000073671340942,,,,
87,87,,,,,,,0.0,3.9384937286376953
87,87,0.40909090638160706,,,1.8951982259750366,,,,
88,88,,,,,,,0.0,3.9375479221343994
88,88,0.4025973975658417,,,1.8920201063156128,,,,
89,89,,0.40909090638160706,2.374077558517456,,1.888554573059082,1.092242200684268e-05,,
89,89,,,,,,,0.0,3.9366378784179688
89,89,0.40909090638160706,,,1.888554573059082,,,,
90,90,,,,,,,0.0,3.9381303787231445
90,90,0.40909090638160706,,,1.8859320878982544,,,,
91,91,,,,,,,0.0,3.940657138824463
91,91,0.41558441519737244,,,1.8838005065917969,,,,
92,92,,,,,,,0.0,3.9419949054718018
92,92,0.40909090638160706,,,1.8816522359848022,,,,
93,93,,,,,,,0.0,3.9419467449188232
93,93,0.40909090638160706,,,1.8802739381790161,,,,
94,94,,,,,,,0.0,3.9413540363311768
94,94,0.41558441519737244,,,1.87904953956604,,,,
95,95,,,,,,,0.0,3.9409432411193848
95,95,0.41558441519737244,,,1.878058910369873,,,,
96,96,,,,,,,0.0,3.940696954727173
96,96,0.41558441519737244,,,1.8774669170379639,,,,
97,97,,,,,,,0.0,3.940582513809204
97,97,0.41558441519737244,,,1.8770878314971924,,,,
98,98,,,,,,,0.0,3.9405627250671387
98,98,0.41558441519737244,,,1.8768657445907593,,,,
99,99,,0.41558441519737244,1.2836607694625854,,1.8767529726028442,9.13759450327234e-08,,
99,99,,,,,,,0.0,3.9405908584594727
99,99,0.41558441519737244,,,1.8767529726028442,,,,
