epoch,step,train/acc_epoch,train/acc_step,train/grad_norm,train/loss_epoch,train/loss_step,train/lr,val/acc,val/loss
0,0,,,,,,,0.0,3.04833984375
0,0,0.012987012974917889,,,3.151278495788574,,,,
1,1,,,,,,,0.0,3.04833984375
1,1,0.012987012974917889,,,3.1440746784210205,,,,
2,2,,,,,,,0.0,3.04833984375
2,2,0.012987012974917889,,,3.143770217895508,,,,
3,3,,,,,,,0.0,3.04736328125
3,3,0.012987012974917889,,,3.1454951763153076,,,,
4,4,,,,,,,0.0,3.04833984375
4,4,0.012987012974917889,,,3.143364429473877,,,,
5,5,,,,,,,0.0,3.04736328125
5,5,0.012987012974917889,,,3.1417410373687744,,,,
6,6,,,,,,,0.0,3.0478515625
6,6,0.012987012974917889,,,3.1375811100006104,,,,
7,7,,,,,,,0.0,3.0478515625
7,7,0.012987012974917889,,,3.1302759647369385,,,,
8,8,,,,,,,0.0,3.04931640625
8,8,0.012987012974917889,,,3.127232074737549,,,,
9,9,,0.012987012974917889,2.062647819519043,,3.1216518878936768,5.4000001910026185e-06,,
9,9,,,,,,,0.0,3.0498046875
9,9,0.012987012974917889,,,3.1216518878936768,,,,
10,10,,,,,,,0.0,3.05126953125
10,10,0.012987012974917889,,,3.115361213684082,,,,
11,11,,,,,,,0.0,3.0537109375
11,11,0.012987012974917889,,,3.1081573963165283,,,,
12,12,,,,,,,0.0,3.05419921875
12,12,0.012987012974917889,,,3.1005477905273438,,,,
13,13,,,,,,,0.0,3.05615234375
13,13,0.012987012974917889,,,3.093242645263672,,,,
14,14,,,,,,,0.0,3.060546875
14,14,0.012987012974917889,,,3.0819804668426514,,,,
15,15,,,,,,,0.0,3.0634765625
15,15,0.012987012974917889,,,3.0769073963165283,,,,
16,16,,,,,,,0.0,3.06396484375
16,16,0.012987012974917889,,,3.069399356842041,,,,
17,17,,,,,,,0.0,3.068359375
17,17,0.051948051899671555,,,3.0553977489471436,,,,
18,18,,,,,,,0.0,3.07080078125
18,18,0.09740259498357773,,,3.0484983921051025,,,,
19,19,,0.11038961261510849,1.5864146947860718,,3.0391640663146973,1.140000040322775e-05,,
19,19,,,,,,,0.0,3.07763671875
19,19,0.11038961261510849,,,3.0391640663146973,,,,
20,20,,,,,,,0.0,3.08154296875
20,20,0.11038961261510849,,,3.0279018878936768,,,,
21,21,,,,,,,0.0,3.08837890625
21,21,0.11038961261510849,,,3.0214083194732666,,,,
22,22,,,,,,,0.0,3.0908203125
22,22,0.11038961261510849,,,3.012479782104492,,,,
23,23,,,,,,,0.0,3.09765625
23,23,0.11038961261510849,,,3.002739429473877,,,,
24,24,,,,,,,0.0,3.1044921875
24,24,0.12337662279605865,,,2.996347427368164,,,,
25,25,,,,,,,0.0,3.11083984375
25,25,0.12337662279605865,,,2.9846794605255127,,,,
26,26,,,,,,,0.0,3.11865234375
26,26,0.12987013161182404,,,2.9735186100006104,,,,
27,27,,,,,,,0.0,3.12353515625
27,27,0.12337662279605865,,,2.9662134647369385,,,,
28,28,,,,,,,0.0,3.13232421875
28,28,0.12987013161182404,,,2.953632354736328,,,,
29,29,,0.12987013161182404,1.2245774269104004,,2.9465301036834717,1.739999970595818e-05,,
29,29,,,,,,,0.0,3.1396484375
29,29,0.12987013161182404,,,2.9465301036834717,,,,
30,30,,,,,,,0.0,3.146484375
30,30,0.12987013161182404,,,2.9385147094726562,,,,
31,31,,,,,,,0.0,3.1513671875
31,31,0.10389610379934311,,,2.9341518878936768,,,,
32,32,,,,,,,0.0,3.16015625
32,32,0.10389610379934311,,,2.9206573963165283,,,,
33,33,,,,,,,0.0,3.16748046875
33,33,0.11038961261510849,,,2.912236213684082,,,,
34,34,,,,,,,0.0,3.173828125
34,34,0.12337662279605865,,,2.9095981121063232,,,,
35,35,,,,,,,0.0,3.181640625
35,35,0.12337662279605865,,,2.8944804668426514,,,,
36,36,,,,,,,0.0,3.1904296875
36,36,0.12337662279605865,,,2.889711856842041,,,,
37,37,,,,,,,0.0,3.19921875
37,37,0.12337662279605865,,,2.8810877799987793,,,,
38,38,,,,,,,0.0,3.205078125
38,38,0.12337662279605865,,,2.8730721473693848,,,,
39,39,,0.12337662279605865,0.9719860553741455,,2.8651583194732666,2.3399999918183312e-05,,
39,39,,,,,,,0.0,3.21533203125
39,39,0.12337662279605865,,,2.8651583194732666,,,,
40,40,,,,,,,0.0,3.22607421875
40,40,0.12337662279605865,,,2.8615057468414307,,,,
41,41,,,,,,,0.0,3.2353515625
41,41,0.12337662279605865,,,2.8540990352630615,,,,
42,42,,,,,,,0.0,3.24560546875
42,42,0.12337662279605865,,,2.8426339626312256,,,,
43,43,,,,,,,0.0,3.25439453125
43,43,0.12337662279605865,,,2.8380682468414307,,,,
44,44,,,,,,,0.0,3.267578125
44,44,0.12337662279605865,,,2.8335025310516357,,,,
45,45,,,,,,,0.0,3.27734375
45,45,0.12337662279605865,,,2.827211856842041,,,,
46,46,,,,,,,0.0,3.2890625
46,46,0.13636364042758942,,,2.8191964626312256,,,,
47,47,,,,,,,0.0,3.30078125
47,47,0.15584415197372437,,,2.8154423236846924,,,,
48,48,,,,,,,0.0,3.31298828125
48,48,0.15584415197372437,,,2.807426929473877,,,,
